CountryName,subset,question_code,question_label,answer,percentage,CountryID
Slovakia,Transgender,tr7,"As far as you know, in the country where you live, can a person change their official documents to match their preferred gender?",Don`t know,47.0,SK
United Kingdom,Transgender,tr7,"As far as you know, in the country where you live, can a person change their official documents to match their preferred gender?","Yes, upon fulfilment of certain criteria",80.0,GB
United Kingdom,Transgender,tr7,"As far as you know, in the country where you live, can a person change their official documents to match their preferred gender?","Yes, without obligatory criteria",8.0,GB
United Kingdom,Transgender,tr7,"As far as you know, in the country where you live, can a person change their official documents to match their preferred gender?",No,1.0,GB
United Kingdom,Transgender,tr7,"As far as you know, in the country where you live, can a person change their official documents to match their preferred gender?",Don`t know,11.0,GB
Average,Transgender,tr7,"As far as you know, in the country where you live, can a person change their official documents to match their preferred gender?","Yes, upon fulfilment of certain criteria",67.0,Unknown code
Average,Transgender,tr7,"As far as you know, in the country where you live, can a person change their official documents to match their preferred gender?","Yes, without obligatory criteria",5.0,Unknown code
Average,Transgender,tr7,"As far as you know, in the country where you live, can a person change their official documents to match their preferred gender?",No,9.0,Unknown code
Average,Transgender,tr7,"As far as you know, in the country where you live, can a person change their official documents to match their preferred gender?",Don`t know,19.0,Unknown code
Austria,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,30.0,AT
Austria,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,32.0,AT
Austria,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,39.0,AT
Belgium,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,12.0,BE
Belgium,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,56.0,BE
Belgium,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,32.0,BE
Bulgaria,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,29.0,BG
Bulgaria,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,19.0,BG
Bulgaria,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,52.0,BG
Cyprus,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,,CY
Cyprus,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,,CY
Cyprus,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,,CY
Czech Republic,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,56.0,CZ
Czech Republic,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,8.0,CZ
Czech Republic,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,36.0,CZ
Germany,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,22.0,DE
Germany,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,45.0,DE
Germany,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,32.0,DE
Denmark,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,18.0,DK
Denmark,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,48.0,DK
Denmark,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,34.0,DK
Estonia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,,EE
Estonia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,,EE
Estonia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,,EE
Greece,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,21.0,GR
Greece,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,22.0,GR
Greece,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,57.0,GR
Spain,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,4.0,ES
Spain,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,52.0,ES
Spain,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,44.0,ES
Finland,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,51.0,FI
Finland,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,27.0,FI
Finland,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,22.0,FI
France,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,62.0,FR
France,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,17.0,FR
France,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,21.0,FR
Croatia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,18.0,HR
Croatia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,22.0,HR
Croatia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,60.0,HR
Hungary,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,47.0,HU
Hungary,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,7.0,HU
Hungary,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,47.0,HU
Ireland,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,57.0,IE
Ireland,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,14.0,IE
Ireland,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,29.0,IE
Italy,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,26.0,IT
Italy,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,32.0,IT
Italy,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,42.0,IT
Lithuania,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,,LT
Lithuania,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,,LT
Lithuania,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,,LT
Luxembourg,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,,LU
Luxembourg,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,,LU
Luxembourg,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,,LU
Latvia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,12.0,LV
Latvia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,12.0,LV
Latvia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,76.0,LV
Malta,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,,MT
Malta,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,,MT
Malta,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,,MT
Netherlands,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,9.0,NL
Netherlands,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,64.0,NL
Netherlands,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,27.0,NL
Poland,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,49.0,PL
Poland,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,12.0,PL
Poland,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,39.0,PL
Portugal,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,17.0,PT
Portugal,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,30.0,PT
Portugal,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,53.0,PT
Romania,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,12.0,RO
Romania,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,30.0,RO
Romania,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,58.0,RO
Sweden,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,49.0,SE
Sweden,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,32.0,SE
Sweden,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,19.0,SE
Slovenia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,,SI
Slovenia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,,SI
Slovenia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,,SI
Slovakia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,50.0,SK
Slovakia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,8.0,SK
Slovakia,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,42.0,SK
United Kingdom,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,65.0,GB
United Kingdom,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,16.0,GB
United Kingdom,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,19.0,GB
Average,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,36.0,Unknown code
Average,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,31.0,Unknown code
Average,Transgender,tr8_a,"Get divorced/ not be married - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,33.0,Unknown code
Austria,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,18.0,AT
Austria,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,57.0,AT
Austria,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,25.0,AT
Belgium,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,50.0,BE
Belgium,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,23.0,BE
Belgium,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,27.0,BE
Bulgaria,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,14.0,BG
Bulgaria,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,24.0,BG
Bulgaria,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,62.0,BG
Cyprus,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,,CY
Cyprus,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,,CY
Cyprus,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,,CY
Czech Republic,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,39.0,CZ
Czech Republic,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,27.0,CZ
Czech Republic,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,34.0,CZ
Germany,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,24.0,DE
Germany,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,53.0,DE
Germany,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,23.0,DE
Denmark,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,58.0,DK
Denmark,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,21.0,DK
Denmark,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,21.0,DK
Estonia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,,EE
Estonia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,,EE
Estonia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,,EE
Greece,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,16.0,GR
Greece,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,30.0,GR
Greece,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,54.0,GR
Spain,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,9.0,ES
Spain,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,54.0,ES
Spain,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,37.0,ES
Finland,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,74.0,FI
Finland,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,12.0,FI
Finland,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,14.0,FI
France,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,60.0,FR
France,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,24.0,FR
France,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,17.0,FR
Croatia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,5.0,HR
Croatia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,35.0,HR
Croatia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,60.0,HR
Hungary,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,7.0,HU
Hungary,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,56.0,HU
Hungary,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,38.0,HU
Ireland,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,0.0,IE
Ireland,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,51.0,IE
Ireland,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,49.0,IE
Italy,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,29.0,IT
Italy,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,39.0,IT
Italy,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,32.0,IT
Lithuania,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,,LT
Lithuania,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,,LT
Lithuania,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,,LT
Luxembourg,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,,LU
Luxembourg,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,,LU
Luxembourg,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,,LU
Latvia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,24.0,LV
Latvia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,24.0,LV
Latvia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,52.0,LV
Malta,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,,MT
Malta,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,,MT
Malta,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,,MT
Netherlands,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,63.0,NL
Netherlands,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,18.0,NL
Netherlands,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,19.0,NL
Poland,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,6.0,PL
Poland,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,49.0,PL
Poland,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,44.0,PL
Portugal,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,8.0,PT
Portugal,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,48.0,PT
Portugal,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,43.0,PT
Romania,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,10.0,RO
Romania,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,44.0,RO
Romania,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,46.0,RO
Sweden,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,83.0,SE
Sweden,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,7.0,SE
Sweden,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,10.0,SE
Slovenia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,,SI
Slovenia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,,SI
Slovenia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,,SI
Slovakia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,38.0,SK
Slovakia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,32.0,SK
Slovakia,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,30.0,SK
United Kingdom,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,2.0,GB
United Kingdom,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,73.0,GB
United Kingdom,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,25.0,GB
Average,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,27.0,Unknown code
Average,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,45.0,Unknown code
Average,Transgender,tr8_b,"Prove your permanent infertility - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,29.0,Unknown code
Austria,Transgender,tr8_c,"Prove your irreversible gender reassignment - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,37.0,AT
Austria,Transgender,tr8_c,"Prove your irreversible gender reassignment - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,36.0,AT
Austria,Transgender,tr8_c,"Prove your irreversible gender reassignment - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Don`t know,27.0,AT
Belgium,Transgender,tr8_c,"Prove your irreversible gender reassignment - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",Yes,69.0,BE
Belgium,Transgender,tr8_c,"Prove your irreversible gender reassignment - As far as you know, what would you have to do in order to change your official documents to match your preferred gender in the country where you live?",No,7.0,BE
